Fecha,Hoja,Rango,Valor anterior,Nuevo valor,Usuario
29-jul-24 3:17 p.m.,SBL-LM-08,A449:I449,,,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,A449:I449,,,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,A449:A450,,,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,B449:B450,,,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,C449,,EL-USB-2,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,C450,,EL-USB-2,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,E449:E450,,,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,F449:F450,,,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,G449:G450,,,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,H449,,29-jul-24,validacion7@sblpharma.com
29-jul-24 3:17 p.m.,SBL-LM-08,H450,,29-jul-24,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,I449,,N/A,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,I450,,N/A,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,D449,,11-oct-15,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,D450,,11-sep-01,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,A451:I451,,,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,A451,,,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,B451,,,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,D450,,,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,D450,11-sep-01,11-sep-01,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,C451,,EL-USB-2,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,D451,,28-feb-07,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,E451,,,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,F451,,,validacion7@sblpharma.com
29-jul-24 3:18 p.m.,SBL-LM-08,G451,,,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,H451,,29-jul-24,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,I451,,,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,A452:I452,,,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,A452,,,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,B452,,,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,C452,,EL-USB-2,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,D452,,14-nov-15,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,E452,,,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,F452,,,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,G452,,,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,H452,,29-jul-24,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,I452,,N/A,validacion7@sblpharma.com
29-jul-24 3:19 p.m.,SBL-LM-08,A453:I453,,,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,A453,,,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,B453,,,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,C453,,EL-USB-2,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,D453,,04-dic-15,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,E453,,,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,F453,,,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,G453,,,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,H453,,29-jul-24,validacion7@sblpharma.com
29-jul-24 3:20 p.m.,SBL-LM-08,I453,,NA,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,H434:R434,,,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,H435:R435,,,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,H436:R436,,,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,H437:R437,,,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,H438:R438,,,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,H439:R439,,,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,H434,,Calibración,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,I434,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,J434,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,L434,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,H435,,Calibración,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,I435,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,J435,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:21 p.m.,Calibración/Verificación,L435,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,Q434,,Externa,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,R434,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,Q435,,Externa,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,R435,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,H436,,Calibración,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,J436,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,L436,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,I436,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,Q436,,Externa,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,R436,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,H437,,Calibración,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,I437,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,J437,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,L437,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,Q437,,Externa,validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,R437,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:22 p.m.,Calibración/Verificación,H438,,Calibración,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,I438,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,J438,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,L438,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,Q438,,Externa,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,R438,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,H439,,Calibración,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,I439,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,J439,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,L439,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,Q439,,Externa,validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,R439,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:23 p.m.,Calibración/Verificación,H440:R440,,,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,H441:R441,,,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,H442:R442,,,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,H443:R443,,,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,H440,,Calibración,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,I440,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,J440,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,L440,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,Q440,,Externa,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,R440,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,H441,,Calibración,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,I441,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,J441,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,L441,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,Q441,,Externa,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,R441,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,H442,,Calibración,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,I442,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,J442,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,L442,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,Q442,,Externa,validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,R442,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:24 p.m.,Calibración/Verificación,H443,,Calibración,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,I443,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,J443,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,L443,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,Q443,,Externa,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,R443,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,H444:R444,,,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,H445:R445,,,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,H446:R446,,,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,H447:R447,,,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,H448:R448,,,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,H444,,Calibración,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,I444,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,J444,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,L444,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,Q444,,Externa,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,R444,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,H445,,Calibración,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,I445,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,J445,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:25 p.m.,Calibración/Verificación,L445,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,Q445,,Externa,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,R445,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,H446,,Calibración,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,I446,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,J446,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,L446,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,Q446,,Externa,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,H447,,Calibración,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,I447,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,J447,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,L447,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,R446,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,Q447,,Externa,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,R447,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,H448,,Calibración,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,I448,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,J448,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,L448,,01-ene-00,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,Q448,,Externa,validacion7@sblpharma.com
29-jul-24 3:26 p.m.,Calibración/Verificación,R448,,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D434:AB434,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D435:AB435,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D436:AB436,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D437:AB437,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D438:AB438,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D439:AB439,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D440:AB440,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D441:AB441,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D442:AB442,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D443:AB443,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D444:AB444,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D445:AB445,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D446:AB446,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D447:AB447,,,validacion7@sblpharma.com
29-jul-24 3:27 p.m.,Certificados,D448:AB448,,,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I429,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I430,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I432,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I431,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I433,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I434,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I435,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I436,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I437,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I438,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I439,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I440,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I441,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:31 p.m.,SBL-LM-08,I442,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I443,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I444,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I445,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I446,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I447,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I448,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I449,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I450,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I451,N/A,NA,validacion7@sblpharma.com
29-jul-24 3:32 p.m.,SBL-LM-08,I452,N/A,NA,validacion7@sblpharma.com
31-jul-24 6:01 p.m.,Calibración/Verificación,N56,,,validacion3@sblpharma.com
31-jul-24 6:01 p.m.,Calibración/Verificación,N56,BAS-PR-16,,validacion3@sblpharma.com
02-ago-24 3:33 p.m.,Certificados,AC479,,,validacion7@sblpharma.com
02-ago-24 3:33 p.m.,Certificados,AC479,,24-jul-24,validacion7@sblpharma.com
02-ago-24 3:34 p.m.,Certificados,AC499,,,validacion7@sblpharma.com
02-ago-24 3:34 p.m.,Certificados,AC499,,24-jul-24,validacion7@sblpharma.com
02-ago-24 3:34 p.m.,Certificados,AC500,,,validacion7@sblpharma.com
02-ago-24 3:34 p.m.,Certificados,AC500,,24-jul-24,validacion7@sblpharma.com
06-ago-24 11:13 a.m.,SBL-LM-08,D360:I360,,,validacion5@sblpharma.com
06-ago-24 11:13 a.m.,SBL-LM-08,A360,,Micropipeta,validacion5@sblpharma.com
06-ago-24 11:13 a.m.,SBL-LM-08,B360,,VWR,validacion5@sblpharma.com
06-ago-24 11:13 a.m.,SBL-LM-08,C360,,VE100,validacion5@sblpharma.com
06-ago-24 11:13 a.m.,SBL-LM-08,D360,,D42741588,validacion5@sblpharma.com
06-ago-24 11:13 a.m.,SBL-LM-08,E360,,MIP-LC-03,validacion5@sblpharma.com
06-ago-24 11:14 a.m.,SBL-LM-08,F360,,Control de calidad,validacion5@sblpharma.com
06-ago-24 11:14 a.m.,SBL-LM-08,G360,,,validacion5@sblpharma.com
06-ago-24 11:14 a.m.,SBL-LM-08,G360,,,validacion5@sblpharma.com
06-ago-24 11:14 a.m.,SBL-LM-08,G360,Análisis Fisicoquimicos,Análisis Fisicoquímicos,validacion5@sblpharma.com
06-ago-24 11:14 a.m.,SBL-LM-08,H360,,05-ago-24,validacion5@sblpharma.com
06-ago-24 11:14 a.m.,SBL-LM-08,I360,,NA,validacion5@sblpharma.com
06-ago-24 11:15 a.m.,Calibración/Verificación,H355:R355,,,validacion5@sblpharma.com
06-ago-24 11:15 a.m.,Calibración/Verificación,H355,,Calibración,validacion5@sblpharma.com
06-ago-24 11:16 a.m.,Calibración/Verificación,I355,,02-ene-00,validacion5@sblpharma.com
06-ago-24 11:16 a.m.,Calibración/Verificación,J355,,02-ene-00,validacion5@sblpharma.com
06-ago-24 11:16 a.m.,Calibración/Verificación,L355,,31-dic-99,validacion5@sblpharma.com
06-ago-24 11:16 a.m.,Calibración/Verificación,Q355,,Externa,validacion5@sblpharma.com
06-ago-24 11:17 a.m.,Calibración/Verificación,R355,,"10.00 μL (Tol ±0.16), 50.00 μL (Tol.±0.40) 100.00 μL (Tol ±0.80).",validacion5@sblpharma.com
06-ago-24 11:18 a.m.,Certificados,D355:AB355,,,validacion5@sblpharma.com
06-ago-24 11:19 a.m.,SBL-LM-08,E360,MIP-LC-03,MIP-LC-13,validacion5@sblpharma.com
06-ago-24 11:21 a.m.,SBL-LM-08,I348,NA,05-ago-24,validacion5@sblpharma.com
06-ago-24 11:21 a.m.,Calibración/Verificación,P343,,Baja: 05-Ago-24,validacion5@sblpharma.com
06-ago-24 11:21 a.m.,Calibración/Verificación,Q343,Externa,NA,validacion5@sblpharma.com
06-ago-24 11:21 a.m.,Calibración/Verificación,R343,"10.00 μL (Tol ±0.16), 50.00 μL (Tol.±0.40) 100.00 μL (Tol ±0.80).",NA,validacion5@sblpharma.com
08-ago-24 9:51 a.m.,SBL-LM-08,G160,"Móvil (Análisis Instrumental I, II, análisis fisicoquímicos y disolución), BOV-LC-01","Móvil (Análisis Instrumental I, II, análisis fisicoquímicos y disolución), BOV-DA-04",validacion7@sblpharma.com
08-ago-24 10:58 a.m.,Certificados,AC68,,,validacion7@sblpharma.com
08-ago-24 10:58 a.m.,Certificados,AC68,,15-jul-24,validacion7@sblpharma.com
08-ago-24 10:58 a.m.,Certificados,AC68,15-jul-24,12-jul-24,validacion7@sblpharma.com
08-ago-24 4:20 p.m.,SBL-LM-08,C376:I376,,,validacion7@sblpharma.com
08-ago-24 4:20 p.m.,SBL-LM-08,C376:I376,,,validacion7@sblpharma.com
08-ago-24 4:21 p.m.,SBL-LM-08,A376,,Parrilla con agitador,validacion7@sblpharma.com
08-ago-24 4:21 p.m.,SBL-LM-08,B376,,Corning,validacion7@sblpharma.com
08-ago-24 4:21 p.m.,SBL-LM-08,C376,,PC-420D,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,D376,,NW23AAA0000620,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,E376,,PAA-LC-02,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,F376,,Control de Calidad,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,G376,,Analisis fisicoquimicos,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,H376,,08-ago-24,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,I376,,NA,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,A377,,Parrilla con agitador,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,B377,,Corning,validacion7@sblpharma.com
08-ago-24 4:22 p.m.,SBL-LM-08,C377,,PC-420D,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,SBL-LM-08,D377,,NW23AAA0000607,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,SBL-LM-08,E377,,PAA-LC-03,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,SBL-LM-08,F377,,Control de Calidad,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,SBL-LM-08,G377,,Analisis fisicoquimicos,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,SBL-LM-08,H377,,08-ago-24,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,SBL-LM-08,I377,,NA,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,Calibración/Verificación,K371:R371,,,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,Calibración/Verificación,K372:R372,,,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,Calibración/Verificación,H371,,NA,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,Calibración/Verificación,H372,,NA,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,Calibración/Verificación,I371,,NA,validacion7@sblpharma.com
08-ago-24 4:23 p.m.,Calibración/Verificación,I372,,NA,validacion7@sblpharma.com
08-ago-24 4:24 p.m.,Calibración/Verificación,J371,,NA,validacion7@sblpharma.com
08-ago-24 4:24 p.m.,Calibración/Verificación,J372,,NA,validacion7@sblpharma.com
08-ago-24 4:24 p.m.,Calibración/Verificación,L371,,NA,validacion7@sblpharma.com
08-ago-24 4:24 p.m.,Calibración/Verificación,L372,,NA,validacion7@sblpharma.com
08-ago-24 4:24 p.m.,Calibración/Verificación,Q371,,NA,validacion7@sblpharma.com
08-ago-24 4:24 p.m.,Calibración/Verificación,Q372,,NA,validacion7@sblpharma.com
08-ago-24 4:24 p.m.,Calibración/Verificación,R371,,NA,validacion7@sblpharma.com
08-ago-24 4:24 p.m.,Calibración/Verificación,R372,,NA,validacion7@sblpharma.com
